title,start,end,journal,month,year,vol,issue
"A Golgi and tonoplast localized S-acyl transferase is involved in cell expansion, cell division, vascular patterning and fertility in Arabidopsis ", 444,456,New Phytologist,October,2013,200,2
Defense-related transcription factors WRKY70 and WRKY54 modulate osmotic stress tolerance by regulating stomatal aperture in Arabidopsis , 457,472,New Phytologist,October,2013,200,2
Indole-3-butyric acid induces lateral root formation via peroxisome-derived indole-3-acetic acid and nitric oxide , 473,482,New Phytologist,October,2013,200,2
Nitrogen deprivation promotes Populus root growth through global transcriptome reprogramming and activation of hierarchical genetic networks , 483,497,New Phytologist,October,2013,200,2
Post mortem function of AtMC9 in xylem vessel elements , 498,510,New Phytologist,October,2013,200,2
A genome-wide screen for ethylene-induced Ethylene Response Factors (ERFs) in hybrid aspen stem identifies ERF genes that modify stem growth and wood properties , 511,522,New Phytologist,October,2013,200,2
Resource-use strategies of native and invasive plants in Eastern North American forests , 523,533,New Phytologist,October,2013,200,2
Increasing atmospheric CO2 reduces metabolic and physiological differences between isoprene- and non-isoprene-emitting poplars , 534,546,New Phytologist,October,2013,200,2
Diurnal patterns of productivity of arbuscular mycorrhizal fungi revealed with the Soil Ecosystem Observatory , 547,557,New Phytologist,October,2013,200,2
The PGPR strain Phyllobacterium brassicacearum STM196 induces a reproductive delay and physiological changes that result in improved drought tolerance in Arabidopsis , 558,569,New Phytologist,October,2013,200,2
Proteomic profiling of developing cotton fibers from wild and domesticated Gossypium barbadense , 570,582,New Phytologist,October,2013,200,2
Introduction to a Virtual Special Issue to mark the publication of the 200th volume of New Phytologist , 1,4,New Phytologist,October,2013,200,1
Cyanobacterial nitrogen fixation in association with feather mosses: moss as boss? , 5,6,New Phytologist,October,2013,200,1
Modulating effects of ontogeny on the outcome of plant–plant interactions along stress gradients , 7,9,New Phytologist,October,2013,200,1
When paleontology and molecular genetics meet: a genetic context for the evolution of conifer ovuliferous scales , 10,12,New Phytologist,October,2013,200,1
Building foundations for an open perspective on synthetic biology research and innovation , 13,15,New Phytologist,October,2013,200,1
Exploiting plant virus-derived components to achieve in planta expression and for templates for synthetic biology applications , 16,26,New Phytologist,October,2013,200,1
Bioengineering of plant (tri)terpenoids: from metabolic engineering of plants to synthetic biology in vivo and in vitro , 27,43,New Phytologist,October,2013,200,1
32S/34S isotope fractionation in plant sulphur metabolism , 44,53,New Phytologist,October,2013,200,1
Boreal feather mosses secrete chemical signals to gain nitrogen , 54,60,New Phytologist,October,2013,200,1
Plasticity in the proteome of Emiliania huxleyi CCMP 1516 to extremes of light is highly targeted , 61,73,New Phytologist,October,2013,200,1
The trade-off between the light-harvesting and photoprotective functions of fucoxanthin-chlorophyll proteins dominates light acclimation in Emiliania huxleyi (clone CCMP 1516) , 74,85,New Phytologist,October,2013,200,1
"Comparative functional analysis of full-length and N-terminal fragments of phytochrome C, D and E in red light-induced signaling ", 86,96,New Phytologist,October,2013,200,1
GSA-1/ARG1 protects root gravitropism in Arabidopsis under ammonium stress , 97,111,New Phytologist,October,2013,200,1
Interspecific vs intraspecific patterns in leaf nitrogen of forest trees across nitrogen availability gradients , 112,121,New Phytologist,October,2013,200,1
Labile compounds in plant litter reduce the sensitivity of decomposition to warming and altered precipitation , 122,133,New Phytologist,October,2013,200,1
Intracuticular wax fixes and restricts strain in leaf and fruit cuticles , 134,143,New Phytologist,October,2013,200,1
The oxygen isotope enrichment of leaf-exported assimilates – does it always reflect lamina leaf water enrichment? , 144,157,New Phytologist,October,2013,200,1
Nucleocytoplasmic partitioning of tobacco N receptor is modulated by SGT1 , 158,171,New Phytologist,October,2013,200,1
Diversity in receptor-like kinase genes is a major determinant of quantitative resistance to Fusarium oxysporum f.sp. matthioli , 172,184,New Phytologist,October,2013,200,1
The necrotrophic effector SnToxA induces the synthesis of a novel phytoalexin in wheat , 185,200,New Phytologist,October,2013,200,1
Characterization of nitrite uptake in Arabidopsis thaliana: evidence for a nitrite-specific transporter , 201,210,New Phytologist,October,2013,200,1
Detection of a transient mitochondrial DNA heteroplasmy in the progeny of crossed genetically divergent isolates of arbuscular mycorrhizal fungi , 211,221,New Phytologist,October,2013,200,1
In situ high-frequency observations of mycorrhizas , 222,228,New Phytologist,October,2013,200,1
Common arbuscular mycorrhizal networks amplify competition for phosphorus between seedlings and established plants , 229,240,New Phytologist,October,2013,200,1
Ontogenetic shifts in plant interactions vary with environmental severity and affect population structure , 241,250,New Phytologist,October,2013,200,1
Contribution of subgenomes to the transcriptome and their intertwined regulation in the allopolyploid Coffea arabica grown at contrasted temperatures , 251,260,New Phytologist,October,2013,200,1
Molecular control of normal and acrocona mutant seed cone development in Norway spruce (Picea abies) and the evolution of conifer ovule-bearing organs , 261,275,New Phytologist,October,2013,200,1
MutMap-Gap: whole-genome resequencing of mutant F2 progeny bulk combined with de novo assembly of gap regions identifies the rice blast resistance gene Pii , 276,283,New Phytologist,October,2013,200,1
Exploring tradeoffs in hyperaccumulator ecology and evolution , 871,872,New Phytologist,September,2013,199,4
We become more aware of the void as we explore it , 873,875,New Phytologist,September,2013,199,4
Explicit consideration of critical effect sizes and costs of errors can improve decision-making in plant science , 876,878,New Phytologist,September,2013,199,4
Nematode effector proteins: an emerging paradigm of parasitism , 879,894,New Phytologist,September,2013,199,4
"Evolution, selection and isolation: a genomic view of speciation in fungal plant pathogens ", 895,907,New Phytologist,September,2013,199,4
"Recognition of bacterial plant pathogens: local, systemic and transgenerational immunity ", 908,915,New Phytologist,September,2013,199,4
Uncoupling of reactive oxygen species accumulation and defence signalling in the metal hyperaccumulator plant Noccaea caerulescens , 916,924,New Phytologist,September,2013,199,4
"The role of Arabidopsis thaliana NAR1, a cytosolic iron–sulfur cluster assembly component, in gametophytic gene expression and oxidative stress responses in vegetative tissue ", 925,935,New Phytologist,September,2013,199,4
Void space inside the developing seed of Brassica napus and the modelling of its function , 936,947,New Phytologist,September,2013,199,4
How significant to plant N nutrition is the direct consumption of soil microbes by roots? , 948,955,New Phytologist,September,2013,199,4
The effect of subambient to elevated atmospheric CO2 concentration on vascular function in Helianthus annuus: implications for plant response to climate change , 956,965,New Phytologist,September,2013,199,4
Genotypic variation in traits linked to climate and aboveground productivity in a widespread C4 grass: evidence for a functional trait syndrome , 966,980,New Phytologist,September,2013,199,4
New insights into carbon allocation by trees from the hypothesis that annual wood production is maximized , 981,990,New Phytologist,September,2013,199,4
Intraspecific variation of a desert shrub species in phenotypic plasticity in response to sand burial , 991,1000,New Phytologist,September,2013,199,4
Vegetation limits the impact of a warm climate on boreal wildfires , 1001,1011,New Phytologist,September,2013,199,4
Silencing of the chalcone synthase gene in Casuarina glauca highlights the important role of flavonoids during nodulation , 1012,1021,New Phytologist,September,2013,199,4
Ploidy-specific symbiotic interactions: divergence of mycorrhizal fungi between cytotypes of the Gymnadenia conopsea group (Orchidaceae) , 1022,1033,New Phytologist,September,2013,199,4
Where do roots take up water? Neutron radiography of water flow into the roots of transpiring plants growing in soil , 1034,1044,New Phytologist,September,2013,199,4
"HvLUX1 is a candidate gene underlying the early maturity 10 locus in barley: phylogeny, diversity, and interactions with the circadian clock and photoperiodic pathways ", 1045,1059,New Phytologist,September,2013,199,4
Evidence for adaptive evolution of low-temperature stress response genes in a Pooideae grass ancestor , 1060,1068,New Phytologist,September,2013,199,4
Natural variation of C-repeat-binding factor (CBFs) genes is a major cause of divergence in freezing tolerance among a group of Arabidopsis thaliana populations along the Yangtze River in China , 1069,1080,New Phytologist,September,2013,199,4
Symplesiomorphies in the WUSCHEL clade suggest that the last common ancestor of seed plants contained at least four independent stem cell niches , 1081,1092,New Phytologist,September,2013,199,4
Geological and ecological factors drive cryptic speciation of yews in a biodiversity hotspot , 1093,1108,New Phytologist,September,2013,199,4
Hydraulic engineering of the angiosperm leaf: do the Baileyan trends in perforation plate evolution account for the origin of high vein density? , 627,629,New Phytologist,August,2013,199,3
Grudgingly sharing their secrets: new insight into the evolution of plant pathogenic bacteria , 630,632,New Phytologist,August,2013,199,3
