title,start,end,journal,month,year,vol,issue
A Comparison of the Sucrose Transporter Systems of Different Plant Species,215,232,Plant Biology,May,2003,5,3
Whole Plant Regulation of Sulfur Nutrition of Deciduous Trees-Influences of the Environment,233,244,Plant Biology,May,2003,5,3
Molecular and Physiological Characterisation of an Insertion Mutant in the ARR21 Putative Response Regulator Gene from Arabidopsis thaliana,245,254,Plant Biology,May,2003,5,3
Ultrastructural Changes in Cambial Cell Derivatives during Xylem Differentiation in Poplar,255,264,Plant Biology,May,2003,5,3
Characterisation of Simple In Vitro Cultures of Striga hermonthica Suitable for Metabolic Studies,265,273,Plant Biology,May,2003,5,3
"The Genus Artemisia and its Allies: Phylogeny of the Subtribe Artemisiinae (Asteraceae, Anthemideae) Based on Nucleotide Sequences of Nuclear Ribosomal DNA Internal Transcribed Spacers (ITS) ",274,284,Plant Biology,May,2003,5,3
Telomere Length Dynamics in Pearl Millet (Pennisetum glaucum [L.] R. Br.) as Observed at Different Developmental Stages,285,289,Plant Biology,May,2003,5,3
The Pollen Tube Pathway in Tasmannia insipida (Winteraceae): Homology of the Male Gametophyte Conduction Tissue in Angiosperms,290,296,Plant Biology,May,2003,5,3
Morphogenesis of Male Sporangiophores of Zamia amblyphyllidia D. W. Stev.,297,310,Plant Biology,May,2003,5,3
“Real” and Feed Pollen of Lagerstroemia indica: Ecophysiological Differences,311,314,Plant Biology,May,2003,5,3
Multiple Effects of Chromate on Spirodela polyrhiza: Electron Microscopy and Biochemical Investigations,315,323,Plant Biology,May,2003,5,3
"The Impact of Different Long-Term Storage Conditions on the Viability of Lichen-Forming Ascomycetes and their Green Algal Photobiont, Trebouxia spp. ",324,330,Plant Biology,May,2003,5,3
The Hummingbird Plant Community of a Tropical Montane Rain Forest in Southern Ecuador,331,337,Plant Biology,May,2003,5,3
RAPD Evidence for Apomixis and Clonal Populations in Eriotheca (Bombacaceae),338,340,Plant Biology,May,2003,5,3
"Evaluation and Comparison of the GUS, LUC and GFP Reporter System for Gene Expression Studies in Plants ",103,115,Plant Biology,March,2003,5,2
The Comparative Analysis of Osmotins and Osmotin-Like PR-5 Proteins,116,124,Plant Biology,March,2003,5,2
Plant Sphingolipids Today - Are They Still Enigmatic?,125,136,Plant Biology,March,2003,5,2
Size-Dependent Variation of Carbon and Nitrogen Isotope Abundances in Epiphytic Bromeliads,137,142,Plant Biology,March,2003,5,2
"An Hsp90 Inhibitor, Geldanamycin, as a Brassinosteroid Antagonist: Evidence from Salt-Exposed Roots of Vigna radiata ",143,150,Plant Biology,March,2003,5,2
Energized Uptake of Ascorbate and Dehydroascorbate From the Apoplast of Intact Leaves in Relation to Apoplastic Steady State Concentrations of Ascorbate,151,158,Plant Biology,March,2003,5,2
"Energy-dependent Solute Uptake Into the Symplast of Leaves: ATP/KCl, ATP/Sucrose, ATP/D-serine and H+/ATP Stoichiometries of Transmembrane Transport ",159,166,Plant Biology,March,2003,5,2
"Ecology, Biogeography and Pollen Morphology of Bienertia cycloptera Bunge ex Boiss. (Chenopodiaceae), an Enigmatic C4 Plant without Kranz Anatomy ",167,178,Plant Biology,March,2003,5,2
Heritability of a Quantitative and Qualitative Protease Inhibitor Polymorphism in Nicotiana attenuata,179,185,Plant Biology,March,2003,5,2
Genetic Variation Within and Among Metal-Tolerant and Non-Tolerant Populations of Armeria maritima (Mill.) Willd. s.l. (Plumbaginaceae) in Central and Northeast Germany,186,193,Plant Biology,March,2003,5,2
Factors Influencing Seed: Ovule Ratios and Reproductive Success in Four Cleistogamous Species: A Comparison between Two Flower Types,194,202,Plant Biology,March,2003,5,2
Sex Allocation in a Long-Lived Monocarpic Plant,203,209,Plant Biology,March,2003,5,2
Flower and Fruit Visitors of Marcgravia longifolia in Amazonian Peru,210,214,Plant Biology,March,2003,5,2
The Alternative Oxidase: in vivo Regulation and Function,2,15,Plant Biology,January,2003,5,1
MADS-Box Genes Controlling Flower Development in Rice,16,22,Plant Biology,January,2003,5,1
The Diversity of Self-Incompatibility Systems in Flowering Plants,23,32,Plant Biology,January,2003,5,1
The Staminal Lever Mechanism in Salvia L. (Lamiaceae) - a Review,33,41,Plant Biology,January,2003,5,1
Female Gametophyte Development in Higher Plants - Meiosis and Mitosis Break the Cellular Barrier,42,49,Plant Biology,January,2003,5,1
Unique Tissue-Specific Cell Cycle in Physcomitrella,50,58,Plant Biology,January,2003,5,1
Cladogram of Panamanian Clusia Based on Nuclear DNA: Implications for the Origins of Crassulacean Acid Metabolism,59,70,Plant Biology,January,2003,5,1
Nocturnal Versus Diurnal Pollination Success in Isertia laevis (Rubiaceae): A Sphingophilous Plant Visited by Hummingbirds,71,78,Plant Biology,January,2003,5,1
Positive and Negative Interactions among Individuals of a Root Hemiparasite,79,84,Plant Biology,January,2003,5,1
"Palynological Features as a Systematic Marker in Artemisia L. and Related Genera (Asteraceae, Anthemideae) - II: Implications for Subtribe Artemisiinae Delimitation ",85,93,Plant Biology,January,2003,5,1
Reproductive Biology of the Andean Shrub Discaria nana (Rhamnaceae),94,102,Plant Biology,January,2003,5,1
Brassinosteroids as Metahormones: Evidence for their Specific Influence during the Critical Period in Sorghum Development,656,663,Plant Biology,November,2002,4,6
Evaluation of Transgenic Poplars Over-Expressing Enzymes of Glutathione Synthesis for Phytoremediation of Cadmium,664,670,Plant Biology,November,2002,4,6
High-Resolution Chlorophyll Fluorescence Imaging Serves as a Non-Invasive Indicator to Monitor the Spatio-Temporal Variations of Metabolism during the Day-Night Cycle and during the Endogenous Rhythm in Continuous Light in the CAM Plant Kalanchoë daigremontiana,671,681,Plant Biology,November,2002,4,6
Epiphytic Bacteria Associated with the Bryophyte Funaria hygrometrica: Effects of Methylobacterium Strains on Protonema Development,682,687,Plant Biology,November,2002,4,6
Clonal Differences in the Formation of Turions are Independent of the Specific Turion-inducing Signal in Spirodela polyrhiza (Great Duckweed),688,693,Plant Biology,November,2002,4,6
Analysis of Cytosine Methylation Pattern in Response to Water Deficit in Pea Root Tips,694,699,Plant Biology,November,2002,4,6
"EST Sequencing, Annotation and Macroarray Transcriptome Analysis Identify Preferentially Root-Expressed Genes in Sugar Beet ",700,710,Plant Biology,November,2002,4,6
Genetic Variation of Sesleria albicans Kit. ex Schultes (Poaceae): Lack of Evidence for Glacial Relict Endemism in Central Europe,711,719,Plant Biology,November,2002,4,6
Effects of Small Habitat Size and Isolation on the Population Structure of Common Wetland Species,720,728,Plant Biology,November,2002,4,6
"The Pneumathodes of Laguncularia racemosa: Little Known Rootlets of Surprising Structure, and Notes on a New Fluorescent Dye for Lipophilic Substances ",729,739,Plant Biology,November,2002,4,6
Photosynthetic Characteristics of Eastern Dwarf Mistletoe (Arceuthobium pusillum Peck) and its Effects on the Needles of Host White Spruce (Picea glauca [Moench] Voss),740,745,Plant Biology,November,2002,4,6
Physiological Comparisons among Four Related Bromus Species with Varying Ecological Amplitude: Polyamine and Aromatic Amine Composition in Response to Salt Spray and Drought,746,753,Plant Biology,November,2002,4,6
"Mtha1, a Plasma Membrane H+-ATPase Gene from Medicago truncatula, Shows Arbuscule-Specific Induced Expression in Mycorrhizal Tissue ",754,761,Plant Biology,November,2002,4,6
Signalling in Rhizobacteria-Induced Systemic Resistance in Arabidopsis thaliana,535,544,Plant Biology,September,2002,4,5
Photosynthesis and Photoprotection in Overwintering Plants,545,557,Plant Biology,September,2002,4,5
Solute Heterogeneity and Osmotic Adjustment in Different Leaf Structures of Semi-Leafless Pea (Pisum sativum L.) Subjected to Water Stress,558,566,Plant Biology,September,2002,4,5
Speciation and Species Separation in Hordeum L. (Poaceae) Resolved by Discontinuous Molecular Markers1,567,575,Plant Biology,September,2002,4,5
"Leaf Gas Exchange Characteristics in Relation to Leaf Canopy Position of Myrica faya in its Native Environment (Tenerife, Canary Islands) ",576,583,Plant Biology,September,2002,4,5
The Phototropic Pulvinus of Bean Phaseolus vulgaris L. - Functional Features,584,594,Plant Biology,September,2002,4,5
Day Length and Temperature Strongly Influence Sexual Reproduction and Expression of a Novel MADS-Box Gene in the Moss Physcomitrella patens,595,602,Plant Biology,September,2002,4,5
Water Transport in Impaired Leaf Vein Systems,603,611,Plant Biology,September,2002,4,5
A Putative Role for the Vacuolar Calcium/Manganese Proton Antiporter AtCAX2 in Heavy Metal Detoxification,612,618,Plant Biology,September,2002,4,5
Interaction between Cytokinesis-Related Callose and Cortical Microtubules in Dividing Cells of the Liverwort Riella helicophylla,619,624,Plant Biology,September,2002,4,5
Single Nucleotide Polymorphisms in the Coding Region of the Developmental Gene Gcyc in Natural Populations of the Relict Ramonda myconi (Gesneriaceae),625,629,Plant Biology,September,2002,4,5
Analysis of Differential Expression of Barley ESTs during Cold Acclimatization Using Microarray Technology,630,639,Plant Biology,September,2002,4,5
"Pollination Biology of Distylous Rubiaceae in the Atlantic Rain Forest, SE Brazil ",640,646,Plant Biology,September,2002,4,5
Herbivore-Mediated Competition between Defended and Undefended Plant Species: A Model to Investigate Consequences of Climate Change,647,654,Plant Biology,September,2002,4,5
Is Protein Import into Plastids with Four-Membrane Envelopes Dependent on Two Toc Systems Operating in Tandem?,423,431,Plant Biology,July,2002,4,4
Characterization of an Arabidopsis thaliana Homologue of the Nuclear Export Receptor CAS by its Interaction with Importinα,432,439,Plant Biology,July,2002,4,4
Control of Nitrate Uptake by Phloem-Translocated Glutamine in Zea mays L. Seedlings,440,445,Plant Biology,July,2002,4,4
"Definition and Evaluation of the Spatio-Temporal Variations in Chlorophyll Fluorescence during the Phases of CAM and during Endogenous Rhythms in Continuous Light, in Thick Leaves of Kalanchoë daigremontiana ",446,455,Plant Biology,July,2002,4,4
"Comparison of Isoprene Emission, Intercellular Isoprene Concentration and Photosynthetic Performance in Water-Limited Oak (Quercus pubescens Willd. and Quercus robur L.) Saplings ",456,463,Plant Biology,July,2002,4,4
Linear Relation between Cell Growth and Water Channels Conducted Lp in Nitellopsis,464,473,Plant Biology,July,2002,4,4
Evolutionary Aspects of MADS-box Genes in the Eusporangiate Fern Ophioglossum,474,483,Plant Biology,July,2002,4,4
"Comparative Study of the Ploidy Series Bromus sterilis, B. diandrus and B. rigidus (Poaceae) Based on Chromosome Numbers, Morphology and Isozymes ",484,491,Plant Biology,July,2002,4,4
Patterns and Significance of Floral Development in Whytockia (Gesneriaceae),492,502,Plant Biology,July,2002,4,4
Seasonal Direct Light Availability Affects Mean Leaf Orientation in a Herbaceous Multi-Species Canopy,503,507,Plant Biology,July,2002,4,4
Flower Structure and Reproductive Biology of Bougainvillea stipitata (Nyctaginaceae),508,514,Plant Biology,July,2002,4,4
Adaptations of Central Amazon Tree Species to Prolonged Flooding: Root Morphology and Leaf Longevity,515,522,Plant Biology,July,2002,4,4
Leaf Biomechanics and Biomass Investment in Support in Relation to Long-Term Irradiance in Fagus,523,534,Plant Biology,July,2002,4,4
Nonlinear Dynamics as a Tool for Modelling in Plant Physiology,281,297,Plant Biology,May,2002,4,3
Selective Embryo Abortion Hypothesis Revisited - A Molecular Approach,298,310,Plant Biology,May,2002,4,3
"Effects of Drought on the Competitive Interference of an Early Successional Species (Rubus fruticosus) on Fagus sylvatica L. Seedlings: 15N Uptake and Partitioning, Responses of Amino Acids and other N Compounds ",311,320,Plant Biology,May,2002,4,3
Electron Transport Activities of Isolated Thylakoids from Wheat Plants Grown in Salicylic Acid,321,328,Plant Biology,May,2002,4,3
Gene Stability in Transgenic Aspen-Populus - III. T-DNA Repeats Influence Transgene Expression Differentially among Different Transgenic Lines,329,338,Plant Biology,May,2002,4,3
On the Lamellar Structure of the Tracheid Cell Wall,339,345,Plant Biology,May,2002,4,3
"Phylogenetic Relationships Among Olea Species, Based on Nucleotide Variation at a Non-Coding Chloroplast DNA Region ",346,351,Plant Biology,May,2002,4,3
"Pollination of Angelonia cornigera Hook. (Scrophulariaceae) by Long-Legged, Oil-Collecting Bees in NE Brazil ",352,359,Plant Biology,May,2002,4,3
Are Nectar Sugar Composition and Corolla Tube Length Related to the Diversity of Insects that Visit Asteraceae Flowers?,360,366,Plant Biology,May,2002,4,3
"Club-Shaped Organs as Additional Osmophores within the Sauromatum Inflorescence: Odour Analysis, Ultrastructural Changes and Pollination Aspects ",367,383,Plant Biology,May,2002,4,3
Performance and Photosynthetic Ecophysiology of Three Photo-Types of Dioscorea zingiberensis under Differing Light Intensities,384,391,Plant Biology,May,2002,4,3
"Primary Colonization of Volcanic Rocks by Plants in Arid Baja California, Mexico ",392,402,Plant Biology,May,2002,4,3
A Morphometric Study of Populations of the Centaurea jacea Complex (Asteraceae) in Belgium,403,412,Plant Biology,May,2002,4,3
Sporulation of Plasmopara viticola: Differentiation and Light Regulation,413,422,Plant Biology,May,2002,4,3
Growth and Parasite Defence in Plants; the Balance between Resource Sequestration and Retention: In Lieu of a Guest Editorial,133,136,Plant Biology,March,2002,4,2
"Relationship Between Growth, Secondary Metabolism, and Resistance of Apple ",137,143,Plant Biology,March,2002,4,2
"Investigations on Net CO2 Assimilation, Transpiration and Root Growth of Fagus sylvatica Infested with Four Different Phytophthora Species ",144,152,Plant Biology,March,2002,4,2
Quantifying Competitiveness in Woody Plants,153,158,Plant Biology,March,2002,4,2
A Unified Law of Spatial Allometry for Woody and Herbaceous Plants,159,166,Plant Biology,March,2002,4,2
A Model for Individual Tree Development Based on Physiological Processes,167,180,Plant Biology,March,2002,4,2
Stable Isotopes and Carbon Cycle Processes in Forests and Grasslands,181,189,Plant Biology,March,2002,4,2
Functions of Boron in Higher Plants: Recent Advances and Open Questions,190,192,Plant Biology,March,2002,4,2
"Update on Boron in Higher Plants - Uptake, Primary Translocation and Compartmentation ",193,204,Plant Biology,March,2002,4,2
Boron in Plant Biology,205,223,Plant Biology,March,2002,4,2
The Arabidopsis ISR1 Locus is Required for Rhizobacteria-Mediated Induced Systemic Resistance Against Different Pathogens,224,227,Plant Biology,March,2002,4,2
A Novel System for Spectral Analysis of Solar Radiation within a Mixed Beech-Spruce Stand,228,233,Plant Biology,March,2002,4,2
